document_index,summarizer,normalizer,rouge_1,rouge_2,rouge_l,time_elapsed
690,artex,ultra_2,0.5714285714285714,0.5087719298245614,0.2532188841201717,0.0
40,artex,ultra_2,0.38028169014084506,0.30985915492957744,0.5522388059701493,0.0
527,artex,ultra_2,0.5353535353535354,0.49514563106796117,0.7641509433962265,0.0
655,artex,ultra_2,0.8333333333333334,0.7972972972972973,0.6363636363636364,0.0
1848,artex,ultra_2,0.896551724137931,0.847457627118644,0.775,0.0
774,artex,ultra_2,0.8428571428571429,0.8142857142857143,0.6153846153846154,0.0
652,artex,ultra_2,0.6851851851851852,0.6206896551724138,0.3942857142857143,0.0
232,artex,ultra_2,0.8169014084507042,0.7887323943661971,0.8767123287671232,0.0
1237,artex,ultra_2,0.9444444444444444,0.9130434782608695,0.5900621118012422,0.0
724,artex,ultra_2,0.5671641791044776,0.5294117647058824,0.7865168539325843,0.0
2064,artex,ultra_2,0.5609756097560976,0.5301204819277109,0.9659090909090909,0.0010001659393310547
356,artex,ultra_2,0.8266666666666667,0.8,0.6416666666666667,0.0
1488,artex,ultra_2,0.78125,0.75,0.4748201438848921,0.0
1251,artex,ultra_2,0.5288461538461539,0.5145631067961165,0.5048076923076923,0.0
886,artex,ultra_2,0.5747126436781609,0.5393258426966292,0.7520661157024794,0.0
662,artex,ultra_2,0.84,0.8051948051948052,0.3305439330543933,0.0009996891021728516
822,artex,ultra_2,0.5147058823529411,0.4507042253521127,0.6293103448275862,0.0
140,artex,ultra_2,0.9078947368421053,0.8846153846153846,0.6201550387596899,0.0010085105895996094
2112,artex,ultra_2,0.6363636363636364,0.6103896103896104,0.38349514563106796,0.0
618,artex,ultra_2,0.30952380952380953,0.27906976744186046,0.9090909090909091,0.0
154,artex,ultra_2,0.2463768115942029,0.2,0.6605504587155964,0.0
517,artex,ultra_2,0.6744186046511628,0.6477272727272727,0.5357142857142857,0.0
819,artex,ultra_2,0.6923076923076923,0.6515151515151515,0.9066666666666666,0.0
491,artex,ultra_2,0.08333333333333333,0.034482758620689655,0.4888888888888889,0.0
465,artex,ultra_2,0.8395061728395061,0.8192771084337349,0.6068965517241379,0.0
785,artex,ultra_2,0.8983050847457628,0.8620689655172413,0.4225352112676056,0.0010006427764892578
800,artex,ultra_2,0.5753424657534246,0.5333333333333333,0.5661764705882353,0.0010001659393310547
1952,artex,ultra_2,0.5194805194805194,0.4935064935064935,0.4463276836158192,0.0010001659393310547
538,artex,ultra_2,0.6461538461538462,0.6307692307692307,0.5234375,0.0
1824,artex,ultra_2,0.5677966101694916,0.5083333333333333,0.43109540636042404,0.0
1938,artex,ultra_2,0.8611111111111112,0.821917808219178,0.423728813559322,0.0
608,artex,ultra_2,0.5135135135135135,0.47297297297297297,0.8085106382978723,0.0
2165,artex,ultra_2,0.3118279569892473,0.26595744680851063,0.7272727272727273,0.0
1078,artex,ultra_2,0.5737704918032787,0.5483870967741935,0.4642857142857143,0.0
1161,artex,ultra_2,0.5538461538461539,0.48484848484848486,0.4857142857142857,0.0010001659393310547
624,artex,ultra_2,0.3116883116883117,0.2875,0.6721311475409836,0.0
661,artex,ultra_2,0.2631578947368421,0.24675324675324675,0.6752136752136753,0.0
1176,artex,ultra_2,0.5632183908045977,0.5,0.3795918367346939,0.0
1653,artex,ultra_2,0.796875,0.765625,0.7096774193548387,0.0
2129,artex,ultra_2,0.46987951807228917,0.4523809523809524,0.2866666666666667,0.0009996891021728516
195,artex,ultra_2,0.2857142857142857,0.2608695652173913,0.76,0.0
1316,artex,ultra_2,0.75,0.7123287671232876,0.7777777777777778,0.001008749008178711
1227,artex,ultra_2,0.55,0.51,0.6335403726708074,0.0009999275207519531
1435,artex,ultra_2,0.6229508196721312,0.5625,0.6804123711340206,0.0
363,artex,ultra_2,0.5573770491803278,0.5245901639344263,0.7241379310344828,0.0
1479,artex,ultra_2,0.7096774193548387,0.6885245901639344,0.984375,0.0
1768,artex,ultra_2,0.22413793103448276,0.19298245614035087,0.711864406779661,0.0
600,artex,ultra_2,0.24242424242424243,0.2153846153846154,0.9178082191780822,0.0
831,artex,ultra_2,0.8793103448275862,0.859375,0.6065573770491803,0.0
1106,artex,ultra_2,0.32142857142857145,0.25,0.410958904109589,0.0009999275207519531
922,artex,ultra_2,0.26785714285714285,0.23728813559322035,0.4716981132075472,0.0
1656,artex,ultra_2,0.15151515151515152,0.13138686131386862,0.7985611510791367,0.0
1118,artex,ultra_2,0.3048780487804878,0.25,0.7606837606837606,0.0005095005035400391
1984,artex,ultra_2,0.9186046511627907,0.8977272727272727,0.2647058823529412,0.0009999275207519531
1712,artex,ultra_2,0.5882352941176471,0.5384615384615384,0.3176470588235294,0.0
633,artex,ultra_2,0.2777777777777778,0.25,0.9024390243902439,0.0
980,artex,ultra_2,0.3838383838383838,0.3627450980392157,0.4885844748858447,0.0
2196,artex,ultra_2,0.5974025974025974,0.569620253164557,0.44751381215469616,0.0
1951,artex,ultra_2,0.6338028169014085,0.5915492957746479,0.73,0.0
419,artex,ultra_2,0.19736842105263158,0.18421052631578946,0.7155963302752294,0.0
2068,artex,ultra_2,0.65,0.63,0.35664335664335667,0.0
1856,artex,ultra_2,0.41025641025641024,0.3875,0.631578947368421,0.0
1706,artex,ultra_2,0.863013698630137,0.8266666666666667,0.875,0.0010001659393310547
217,artex,ultra_2,0.2857142857142857,0.27380952380952384,0.9247311827956989,0.0
704,artex,ultra_2,0.6060606060606061,0.5588235294117647,0.8235294117647058,0.0
960,artex,ultra_2,0.39622641509433965,0.36363636363636365,0.6647058823529411,0.0
1138,artex,ultra_2,0.6428571428571429,0.5857142857142857,0.8888888888888888,0.0
552,artex,ultra_2,0.905511811023622,0.8846153846153846,0.6445497630331753,0.0
1734,artex,ultra_2,0.5625,0.5396825396825397,0.8783783783783784,0.0010001659393310547
1978,artex,ultra_2,0.019417475728155338,0.0,0.35714285714285715,0.0
1095,artex,ultra_2,0.6710526315789473,0.5921052631578947,0.3644859813084112,0.0009996891021728516
610,artex,ultra_2,0.35294117647058826,0.31343283582089554,0.552,0.0
1001,artex,ultra_2,0.8382352941176471,0.7971014492753623,0.3333333333333333,0.0009999275207519531
1533,artex,ultra_2,0.8225806451612904,0.7903225806451613,0.8648648648648649,0.0
1369,artex,ultra_2,0.9069767441860465,0.8850574712643678,0.26548672566371684,0.0010082721710205078
1942,artex,ultra_2,0.34285714285714286,0.3,0.5625,0.0010004043579101562
1357,artex,ultra_2,0.825,0.8048780487804879,0.6204379562043796,0.0
1058,artex,ultra_2,0.33783783783783783,0.28205128205128205,0.9878048780487805,0.0
988,artex,ultra_2,0.6376811594202898,0.6142857142857143,0.5891472868217055,0.0
2070,artex,ultra_2,0.5373134328358209,0.4852941176470588,0.6862745098039216,0.0
1254,artex,ultra_2,0.7931034482758621,0.7796610169491526,0.43636363636363634,0.0009999275207519531
2147,artex,ultra_2,0.2545454545454545,0.22935779816513763,0.74,0.0009999275207519531
1736,artex,ultra_2,0.8135593220338984,0.7666666666666667,0.5210084033613446,0.0
1853,artex,ultra_2,0.6341463414634146,0.6144578313253012,0.6825396825396826,0.0
401,artex,ultra_2,0.618421052631579,0.5641025641025641,0.5128205128205128,0.0
893,artex,ultra_2,0.8681318681318682,0.851063829787234,0.7441860465116279,0.0
1919,artex,ultra_2,0.8032786885245902,0.7666666666666667,0.5081967213114754,0.0
1838,artex,ultra_2,0.84,0.8133333333333334,0.6754385964912281,0.0
358,artex,ultra_2,0.5048543689320388,0.4807692307692308,0.75177304964539,0.0009996891021728516
997,artex,ultra_2,0.5185185185185185,0.4878048780487805,0.39622641509433965,0.0
1079,artex,ultra_2,0.08333333333333333,0.022988505747126436,0.39823008849557523,0.0
1750,artex,ultra_2,0.5757575757575758,0.5522388059701493,0.6330275229357798,0.0
1850,artex,ultra_2,0.9113924050632911,0.8888888888888888,0.3824884792626728,0.0
1601,artex,ultra_2,0.872093023255814,0.8470588235294118,0.46774193548387094,0.0009999275207519531
1889,artex,ultra_2,0.925531914893617,0.9032258064516129,0.37549407114624506,0.0
1900,artex,ultra_2,0.55,0.53,0.3968871595330739,0.0005095005035400391
2006,artex,ultra_2,0.6447368421052632,0.6025641025641025,0.5,0.0010080337524414062
1877,artex,ultra_2,0.4827586206896552,0.45614035087719296,0.5363636363636364,0.0
994,artex,ultra_2,0.5555555555555556,0.5416666666666666,0.3756345177664975,0.0009999275207519531
2111,artex,ultra_2,0.8470588235294118,0.8214285714285714,0.25825825825825827,0.0
627,artex,ultra_2,0.8307692307692308,0.8,0.638095238095238,0.0
1580,artex,ultra_2,0.7558139534883721,0.7441860465116279,0.30662020905923343,0.0009996891021728516
320,artex,ultra_2,0.3333333333333333,0.3,0.8732394366197183,0.0
622,artex,ultra_2,0.2077922077922078,0.18181818181818182,0.8061224489795918,0.0
1273,artex,ultra_2,0.05755395683453238,0.0070921985815602835,0.7277227722772277,0.0
1486,artex,ultra_2,0.6575342465753424,0.6301369863013698,0.95,0.0009996891021728516
885,artex,ultra_2,0.3246753246753247,0.28205128205128205,0.6058394160583942,0.0
1191,artex,ultra_2,0.31666666666666665,0.3050847457627119,0.44525547445255476,0.0
384,artex,ultra_2,0.8333333333333334,0.8,0.875,0.0
507,artex,ultra_2,0.5616438356164384,0.547945205479452,1.0,0.0
64,artex,ultra_2,0.6075949367088608,0.5609756097560976,0.6439393939393939,0.0010006427764892578
1401,artex,ultra_2,0.9032258064516129,0.8656716417910447,0.5036496350364964,0.0
1837,artex,ultra_2,0.7796610169491526,0.7413793103448276,0.46875,0.0
2203,artex,ultra_2,0.28125,0.25,0.673469387755102,0.0
573,artex,ultra_2,0.759493670886076,0.7195121951219512,0.36324786324786323,0.0
75,artex,ultra_2,0.4230769230769231,0.4050632911392405,0.6230769230769231,0.0
2120,artex,ultra_2,0.5432098765432098,0.5,0.4722222222222222,0.0
2132,artex,ultra_2,0.9078947368421053,0.88,0.22514619883040934,0.0
1969,artex,ultra_2,0.5980392156862745,0.5904761904761905,0.6585365853658537,0.0
124,artex,ultra_2,0.7936507936507936,0.7580645161290323,0.5333333333333333,0.0
1019,artex,ultra_2,0.46153846153846156,0.4214876033057851,0.4864864864864865,0.0
447,artex,ultra_2,0.8481012658227848,0.8227848101265823,0.535031847133758,0.0
245,artex,ultra_2,0.3150684931506849,0.2465753424657534,0.5033112582781457,0.0
1152,artex,ultra_2,0.39603960396039606,0.3269230769230769,0.45689655172413796,0.0
86,artex,ultra_2,0.8666666666666667,0.8157894736842105,0.5531914893617021,0.0
2072,artex,ultra_2,0.4827586206896552,0.46511627906976744,0.7394957983193278,0.0
697,artex,ultra_2,0.9047619047619048,0.8636363636363636,0.6363636363636364,0.0
149,artex,ultra_2,0.8555555555555555,0.8369565217391305,0.5987261146496815,0.0
1192,artex,ultra_2,0.8333333333333334,0.8055555555555556,0.5362318840579711,0.0
2181,artex,ultra_2,0.9380530973451328,0.9224137931034483,0.2860576923076923,0.0
1327,artex,ultra_2,0.8648648648648649,0.8205128205128205,0.9,0.0
2066,artex,ultra_2,0.7058823529411765,0.6764705882352942,0.41767068273092367,0.0
39,artex,ultra_2,0.6329113924050633,0.5949367088607594,0.680672268907563,0.0
1109,artex,ultra_2,0.9310344827586207,0.9069767441860465,0.4731182795698925,0.0
1159,artex,ultra_2,0.8481012658227848,0.825,0.3132075471698113,0.0
2078,artex,ultra_2,0.7866666666666666,0.7272727272727273,0.5228758169934641,0.0
1773,artex,ultra_2,0.25,0.2361111111111111,0.6548672566371682,0.0
1343,artex,ultra_2,0.8181818181818182,0.7777777777777778,0.7887323943661971,0.0
536,artex,ultra_2,0.55,0.5166666666666667,0.5040650406504065,0.0
752,artex,ultra_2,0.47540983606557374,0.45161290322580644,0.9411764705882353,0.0
152,artex,ultra_2,0.7230769230769231,0.6923076923076923,0.38333333333333336,0.0
1732,artex,ultra_2,0.8771929824561403,0.8448275862068966,0.5213675213675214,0.0
919,artex,ultra_2,0.6976744186046512,0.6590909090909091,0.8411214953271028,0.0
1426,artex,ultra_2,0.525,0.5125,0.5857142857142857,0.0010006427764892578
371,artex,ultra_2,0.8382352941176471,0.8088235294117647,0.813953488372093,0.0
1827,artex,ultra_2,0.7303370786516854,0.7222222222222222,0.4603960396039604,0.0
982,artex,ultra_2,0.8071428571428572,0.8041958041958042,0.48172757475083056,0.0009996891021728516
1540,artex,ultra_2,0.5555555555555556,0.49206349206349204,0.45774647887323944,0.0
150,artex,ultra_2,0.8181818181818182,0.7974683544303798,0.627906976744186,0.0010001659393310547
1659,artex,ultra_2,0.5714285714285714,0.5352112676056338,0.6324786324786325,0.0
729,artex,ultra_2,0.8,0.7746478873239436,0.5615384615384615,0.0005092620849609375
1519,artex,ultra_2,0.8307692307692308,0.7846153846153846,0.3285024154589372,0.0
931,artex,ultra_2,0.8441558441558441,0.810126582278481,0.5,0.0
1688,artex,ultra_2,0.8833333333333333,0.8305084745762712,0.3588235294117647,0.0
1509,artex,ultra_2,0.8166666666666667,0.7796610169491526,0.4621212121212121,0.0
1270,artex,ultra_2,0.5384615384615384,0.5,0.2893081761006289,0.0
2031,artex,ultra_2,0.543859649122807,0.5130434782608696,0.46062992125984253,0.0
1747,artex,ultra_2,0.19607843137254902,0.17307692307692307,0.5625,0.0
512,artex,ultra_2,0.6575342465753424,0.6301369863013698,0.8823529411764706,0.0
1803,artex,ultra_2,0.5802469135802469,0.4375,0.13969335604770017,0.0009999275207519531
1526,artex,ultra_2,0.7962962962962963,0.7547169811320755,0.9090909090909091,0.0
439,artex,ultra_2,0.36585365853658536,0.34146341463414637,0.5743243243243243,0.0
672,artex,ultra_2,0.4927536231884058,0.463768115942029,0.8068181818181818,0.0
38,artex,ultra_2,0.88,0.8431372549019608,0.632183908045977,0.0
460,artex,ultra_2,0.32857142857142857,0.3142857142857143,0.631578947368421,0.0010006427764892578
1723,artex,ultra_2,0.8225806451612904,0.7903225806451613,0.5871559633027523,0.0
82,artex,ultra_2,0.6125,0.5875,0.35807860262008734,0.0010116100311279297
2168,artex,ultra_2,0.3942307692307692,0.3490566037735849,0.9908256880733946,0.0
2173,artex,ultra_2,0.8541666666666666,0.8415841584158416,0.4517543859649123,0.0009996891021728516
1177,artex,ultra_2,0.6708860759493671,0.6125,0.3293172690763052,0.0
1069,artex,ultra_2,0.3670886075949367,0.325,0.3062730627306273,0.0
1354,artex,ultra_2,0.6582278481012658,0.6463414634146342,0.7706422018348624,0.0
1186,artex,ultra_2,0.7078651685393258,0.6931818181818182,0.9888888888888889,0.0
1250,artex,ultra_2,0.5822784810126582,0.5512820512820513,0.41025641025641024,0.0009999275207519531
848,artex,ultra_2,0.46987951807228917,0.44047619047619047,0.8431372549019608,0.0
1655,artex,ultra_2,0.6031746031746031,0.5625,0.7674418604651163,0.0
1636,artex,ultra_2,0.6323529411764706,0.6119402985074627,0.9583333333333334,0.0
1102,artex,ultra_2,0.3191489361702128,0.28125,0.8469387755102041,0.0
806,artex,ultra_2,0.8641975308641975,0.8352941176470589,0.8543689320388349,0.0
1070,artex,ultra_2,0.9354838709677419,0.9052631578947369,0.5764705882352941,0.0010001659393310547
454,artex,ultra_2,0.3488372093023256,0.3333333333333333,0.5882352941176471,0.0010001659393310547
838,artex,ultra_2,0.2535211267605634,0.2361111111111111,0.7211538461538461,0.0
2177,artex,ultra_2,0.5701754385964912,0.543859649122807,0.3012987012987013,0.0010030269622802734
1617,artex,ultra_2,0.6190476190476191,0.59375,0.9545454545454546,0.0
22,artex,ultra_2,0.36470588235294116,0.3488372093023256,0.8863636363636364,0.0
835,artex,ultra_2,0.0898876404494382,0.044444444444444446,0.3552123552123552,0.0009996891021728516
1187,artex,ultra_2,0.6463414634146342,0.6296296296296297,0.2739273927392739,0.0
251,artex,ultra_2,0.24271844660194175,0.19230769230769232,0.40304182509505704,0.0010001659393310547
508,artex,ultra_2,0.8352941176470589,0.813953488372093,0.5174418604651163,0.0010001659393310547
78,artex,ultra_2,0.2537313432835821,0.23529411764705882,0.7070707070707071,0.0
1151,artex,ultra_2,0.9318181818181818,0.9032258064516129,0.4090909090909091,0.0
1646,artex,ultra_2,0.875,0.8556701030927835,0.6428571428571429,0.0
620,artex,ultra_2,0.8064516129032258,0.7704918032786885,0.504,0.0
968,artex,ultra_2,0.7303370786516854,0.7065217391304348,0.48717948717948717,0.0
1303,artex,ultra_2,0.8260869565217391,0.782608695652174,0.26492537313432835,0.0
376,artex,ultra_2,0.20634920634920634,0.19047619047619047,0.8,0.0
77,artex,ultra_2,0.31645569620253167,0.27848101265822783,0.8829787234042553,0.0
1266,artex,ultra_2,0.5760869565217391,0.5268817204301075,0.6139240506329114,0.0
1820,artex,ultra_2,0.2641509433962264,0.24528301886792453,0.9016393442622951,0.0
2076,artex,ultra_2,0.6395348837209303,0.6067415730337079,0.8829268292682927,0.0009999275207519531
1871,artex,ultra_2,0.3902439024390244,0.368,0.8355263157894737,0.0
743,artex,ultra_2,0.5616438356164384,0.5333333333333333,0.5808823529411765,0.0
768,artex,ultra_2,0.8846153846153846,0.8679245283018868,0.3892857142857143,0.0
2162,artex,ultra_2,0.6842105263157895,0.6363636363636364,0.7669902912621359,0.0
1754,artex,ultra_2,0.4925373134328358,0.4696969696969697,0.7794117647058824,0.0
502,artex,ultra_2,0.828125,0.8,0.8068181818181818,0.0
123,artex,ultra_2,0.4838709677419355,0.4262295081967213,0.8076923076923077,0.0
1457,artex,ultra_2,0.8103448275862069,0.7758620689655172,0.49586776859504134,0.0
1784,artex,ultra_2,0.8554216867469879,0.8170731707317073,0.5316455696202531,0.0
432,artex,ultra_2,0.5076923076923077,0.47692307692307695,0.8375,0.0
1695,artex,ultra_2,0.9012345679012346,0.8780487804878049,0.39069767441860465,0.0
992,artex,ultra_2,0.26744186046511625,0.20689655172413793,0.4666666666666667,0.0
2041,artex,ultra_2,0.8952380952380953,0.8679245283018868,0.47413793103448276,0.0
1024,artex,ultra_2,0.8095238095238095,0.7619047619047619,0.7065217391304348,0.0
1518,artex,ultra_2,0.8,0.7627118644067796,0.5350877192982456,0.0
1460,artex,ultra_2,0.19047619047619047,0.14285714285714285,0.7538461538461538,0.0
279,artex,ultra_2,0.49333333333333335,0.4666666666666667,0.9512195121951219,0.0
635,artex,ultra_2,0.2923076923076923,0.26865671641791045,0.660377358490566,0.0009999275207519531
767,artex,ultra_2,0.7722772277227723,0.7383177570093458,0.6549707602339181,0.0
1450,artex,ultra_2,0.7764705882352941,0.75,0.6825396825396826,0.0
972,artex,ultra_2,0.4942528735632184,0.449438202247191,0.9680851063829787,0.0009999275207519531
1189,artex,ultra_2,0.29545454545454547,0.24719101123595505,0.7982456140350878,0.0
480,artex,ultra_2,0.6447368421052632,0.6233766233766234,0.5804195804195804,0.0
1372,artex,ultra_2,0.5522388059701493,0.5294117647058824,0.4260355029585799,0.0
1673,artex,ultra_2,0.5081967213114754,0.47619047619047616,0.5555555555555556,0.0
958,artex,ultra_2,0.9239130434782609,0.9032258064516129,0.7293233082706767,0.0
673,artex,ultra_2,0.5280898876404494,0.5111111111111111,0.9782608695652174,0.0
1805,artex,ultra_2,0.9130434782608695,0.8695652173913043,0.29338842975206614,0.0
1949,artex,ultra_2,0.08108108108108109,0.0,0.6229508196721312,0.0
318,artex,ultra_2,0.5465116279069767,0.5287356321839081,0.7142857142857143,0.0
122,artex,ultra_2,0.6056338028169014,0.5555555555555556,1.0,0.0
200,artex,ultra_2,0.6481481481481481,0.6296296296296297,0.5656565656565656,0.0009806156158447266
7,artex,ultra_2,0.9113924050632911,0.8875,0.5253164556962026,0.0
2164,artex,ultra_2,0.5,0.47692307692307695,0.6633663366336634,0.0
171,artex,ultra_2,0.527027027027027,0.47297297297297297,0.4418604651162791,0.0
361,artex,ultra_2,0.19736842105263158,0.17105263157894737,0.9285714285714286,0.0009675025939941406
1922,artex,ultra_2,0.5949367088607594,0.569620253164557,0.28421052631578947,0.0015070438385009766
1996,artex,ultra_2,0.8518518518518519,0.8113207547169812,0.20146520146520147,0.0009999275207519531
34,artex,ultra_2,0.5925925925925926,0.5660377358490566,0.6111111111111112,0.0
1618,artex,ultra_2,0.3225806451612903,0.3064516129032258,0.5333333333333333,0.0
921,artex,ultra_2,0.8194444444444444,0.7945205479452054,0.6944444444444444,0.0
1955,artex,ultra_2,0.5428571428571428,0.5352112676056338,0.5555555555555556,0.0
1041,artex,ultra_2,0.9154929577464789,0.8904109589041096,0.4293785310734463,0.0
1559,artex,ultra_2,0.8888888888888888,0.8686868686868687,0.6870748299319728,0.0010001659393310547
2142,artex,ultra_2,0.38461538461538464,0.33613445378151263,0.37577639751552794,0.0
550,artex,ultra_2,0.6666666666666666,0.6333333333333333,0.9108910891089109,0.0
1547,artex,ultra_2,0.6375,0.620253164556962,0.2375366568914956,0.0009539127349853516
1998,artex,ultra_2,0.5194805194805194,0.4935064935064935,0.4463276836158192,0.0010001659393310547
2039,artex,ultra_2,0.8351648351648352,0.8111111111111111,0.2839506172839506,0.0
1260,artex,ultra_2,0.16304347826086957,0.15384615384615385,0.636986301369863,0.0
1982,artex,ultra_2,0.21839080459770116,0.16279069767441862,0.5534591194968553,0.0
2065,artex,ultra_2,0.632183908045977,0.5955056179775281,0.7338709677419355,0.0
254,artex,ultra_2,0.5384615384615384,0.5074626865671642,0.8961038961038961,0.0009999275207519531
458,artex,ultra_2,0.627906976744186,0.5813953488372093,0.6068965517241379,0.0
578,artex,ultra_2,0.8450704225352113,0.8082191780821918,0.5474452554744526,0.0
482,artex,ultra_2,0.4782608695652174,0.43478260869565216,0.64,0.0
2205,artex,ultra_2,0.6197183098591549,0.5555555555555556,0.2862595419847328,0.0
1130,artex,ultra_2,0.6610169491525424,0.6333333333333333,0.5849056603773585,0.0009064674377441406
531,artex,ultra_2,0.9120879120879121,0.8901098901098901,0.3163265306122449,0.0
1140,artex,ultra_2,0.7357142857142858,0.7236842105263158,0.5864661654135338,0.0
197,artex,ultra_2,0.8082191780821918,0.7777777777777778,0.5481481481481482,0.0
1391,artex,ultra_2,0.8953488372093024,0.8636363636363636,0.7459016393442623,0.0
1352,artex,ultra_2,0.873015873015873,0.8412698412698413,0.21172638436482086,0.0
545,artex,ultra_2,0.8135593220338984,0.7796610169491526,0.7721518987341772,0.0
1638,artex,ultra_2,0.9113924050632911,0.8860759493670886,0.5912408759124088,0.0
1806,artex,ultra_2,0.26506024096385544,0.25609756097560976,0.9880952380952381,0.0
1471,artex,ultra_2,0.9,0.8780487804878049,0.6641221374045801,0.0
394,artex,ultra_2,0.5757575757575758,0.5671641791044776,0.6068376068376068,0.0
2105,artex,ultra_2,0.5352112676056338,0.4864864864864865,0.3318777292576419,0.0009517669677734375
1263,artex,ultra_2,0.5494505494505495,0.5333333333333333,0.45098039215686275,0.0010001659393310547
1940,artex,ultra_2,0.8873239436619719,0.8611111111111112,0.6218487394957983,0.0
1067,artex,ultra_2,0.9186046511627907,0.8823529411764706,0.6590909090909091,0.0
1111,artex,ultra_2,0.5471698113207547,0.5185185185185185,0.37579617834394907,0.0
1720,artex,ultra_2,0.21666666666666667,0.2033898305084746,0.6421052631578947,0.0
1841,artex,ultra_2,0.26582278481012656,0.1875,0.5466666666666666,0.0
551,artex,ultra_2,0.6140350877192983,0.603448275862069,0.7142857142857143,0.0
1323,artex,ultra_2,0.7678571428571429,0.7413793103448276,0.7142857142857143,0.0
553,artex,ultra_2,0.6666666666666666,0.5892857142857143,0.4166666666666667,0.0
1493,artex,ultra_2,0.9130434782608695,0.8714285714285714,0.3411214953271028,0.0
1137,artex,ultra_2,0.5797101449275363,0.5492957746478874,0.42045454545454547,0.0
1088,artex,ultra_2,0.6197183098591549,0.6056338028169014,0.3146551724137931,0.0
851,artex,ultra_2,0.7966101694915254,0.7627118644067796,0.5648148148148148,0.0
326,artex,ultra_2,0.6125,0.5802469135802469,0.631578947368421,0.0
604,artex,ultra_2,0.6986301369863014,0.6578947368421053,0.3644859813084112,0.0
1876,artex,ultra_2,0.3728813559322034,0.3050847457627119,0.4236111111111111,0.0
267,artex,ultra_2,0.580952380952381,0.5471698113207547,0.3176470588235294,0.0
1887,artex,ultra_2,0.6704545454545454,0.5862068965517241,0.31338028169014087,0.0
1211,artex,ultra_2,0.4411764705882353,0.4057971014492754,0.36,0.0
1280,artex,ultra_2,0.8539325842696629,0.8333333333333334,0.5411764705882353,0.0
406,artex,ultra_2,0.8070175438596491,0.7719298245614035,0.5363636363636364,0.0
2172,artex,ultra_2,0.6052631578947368,0.5866666666666667,0.23765432098765432,0.0
1662,artex,ultra_2,0.8686868686868687,0.85,0.8429752066115702,0.0
1220,artex,ultra_2,0.6233766233766234,0.6025641025641025,0.5510204081632653,0.0
894,artex,ultra_2,0.8735632183908046,0.8522727272727273,0.7377049180327869,0.0
2005,artex,ultra_2,0.07462686567164178,0.015151515151515152,0.53125,0.0
147,artex,ultra_2,0.5121951219512195,0.5,0.7567567567567568,0.0
1497,artex,ultra_2,0.573170731707317,0.5432098765432098,0.9651162790697675,0.0
725,artex,ultra_2,0.25609756097560976,0.2289156626506024,0.8947368421052632,0.0
1535,artex,ultra_2,0.7903225806451613,0.7540983606557377,0.3423913043478261,0.0
1037,artex,ultra_2,0.631578947368421,0.6041666666666666,0.3769230769230769,0.0015697479248046875
1654,artex,ultra_2,0.8493150684931506,0.8133333333333334,0.52,0.0009465217590332031
2085,artex,ultra_2,0.8983050847457628,0.8666666666666667,0.8,0.0
1787,artex,ultra_2,0.3333333333333333,0.27692307692307694,0.8701298701298701,0.0
916,artex,ultra_2,0.5288461538461539,0.5145631067961165,0.5048076923076923,0.0
201,artex,ultra_2,0.5287356321839081,0.5057471264367817,0.5741935483870968,0.0
1986,artex,ultra_2,0.33,0.28,0.35664335664335667,0.0009808540344238281
837,artex,ultra_2,0.8461538461538461,0.825,0.5655172413793104,0.0
304,artex,ultra_2,0.4666666666666667,0.4406779661016949,0.6161616161616161,0.0010004043579101562
1696,artex,ultra_2,0.2807017543859649,0.22807017543859648,0.3191489361702128,0.0
2199,artex,ultra_2,0.8571428571428571,0.8313253012048193,0.40669856459330145,0.0
1022,artex,ultra_2,0.32653061224489793,0.2828282828282828,0.4122448979591837,0.0
1324,artex,ultra_2,0.5753424657534246,0.5342465753424658,0.8241758241758241,0.0
1897,artex,ultra_2,0.3253012048192771,0.2891566265060241,0.4187192118226601,0.0
735,artex,ultra_2,0.5,0.4714285714285714,0.6371681415929203,0.0
1843,artex,ultra_2,0.8769230769230769,0.8484848484848485,0.3238095238095238,0.0
957,artex,ultra_2,0.38271604938271603,0.345679012345679,0.3018181818181818,0.0
2028,artex,ultra_2,0.5873015873015873,0.5238095238095238,0.41139240506329117,0.0
1727,artex,ultra_2,0.8153846153846154,0.78125,0.37714285714285717,0.0009999275207519531
1276,artex,ultra_2,0.5507246376811594,0.5294117647058824,0.9722222222222222,0.0
4,artex,ultra_2,0.27058823529411763,0.2619047619047619,0.8113207547169812,0.0
912,artex,ultra_2,0.4358974358974359,0.4,0.7804878048780488,0.0
500,artex,ultra_2,0.3870967741935484,0.34375,0.39919354838709675,0.0
65,artex,ultra_2,0.4520547945205479,0.43243243243243246,0.6754385964912281,0.0
708,artex,ultra_2,0.2857142857142857,0.265625,0.7021276595744681,0.0
773,artex,ultra_2,0.5822784810126582,0.5569620253164557,0.3,0.0
291,artex,ultra_2,0.8194444444444444,0.7916666666666666,0.5,0.0
1420,artex,ultra_2,0.65,0.625,0.37272727272727274,0.0
1931,artex,ultra_2,0.5833333333333334,0.5595238095238095,0.3426294820717131,0.0
45,artex,ultra_2,0.8059701492537313,0.7727272727272727,0.6296296296296297,0.0
6,artex,ultra_2,0.5955056179775281,0.5617977528089888,0.6764705882352942,0.0
2158,artex,ultra_2,0.6036036036036037,0.5765765765765766,0.32011331444759206,0.0
